,author_code,ebook_link,ebook_title,other_info,other_info.1,other_info.2,other_info.3,other_info.4,other_info.5,author_Name,author_Surname,clean_birth_year,clean_death_year,century,link_txt
668,a6936,/ebooks/19431,"Le saucisson à pattes II
",<br/>,Le plan de Cardeuc,,,,,Chavette, Eugène,1827,1902,19,http://www.gutenberg.org/cache/epub/19431/pg19431.txt
669,a25303,/ebooks/22384,Chateaubriand et Madame de Custine: Episodes et correspondance inédite,,,,,,,Chédieu de Robethon, Émile,1814,,19,http://www.gutenberg.org/cache/epub/22384/pg22384.txt
670,a6025,/ebooks/15375,Voyage dans l'Aurès: Notes d'un médecin envoyé en mission chez les femmes arabes,,,,,,,Chellier, Dorothée,,,,http://www.gutenberg.org/cache/epub/15375/pg15375.txt
671,a7677,/ebooks/17899,Poésies choisies de André Chénier,,,,,,,Chénier, André,1762,1794,18,http://www.gutenberg.org/cache/epub/17899/pg17899.txt
672,a34885,/ebooks/30906,"Mémoires inédits de Mademoiselle George, publiés d'après le manuscrit original",,,,,,,Cheramy, Paul Arthur,1840,1912,19,http://www.gutenberg.org/cache/epub/30906/pg30906.txt
673,a927,/ebooks/17758,Amours fragiles,<br/>,Le roi Apépi—Le bel Edwards—Les inconséquences de M. Drommel,,,,,Cherbuliez, Victor,1829,1899,19,http://www.gutenberg.org/cache/epub/17758/pg17758.txt
674,a927,/ebooks/29857,Jacquine Vanesse,,,,,,,Cherbuliez, Victor,1829,1899,19,http://www.gutenberg.org/cache/epub/29857/pg29857.txt
675,a927,/ebooks/28523,Miss Rovel,,,,,,,Cherbuliez, Victor,1829,1899,19,http://www.gutenberg.org/cache/epub/28523/pg28523.txt
676,a31784,/ebooks/26082,"Mémoires sur la vie publique et privée de Fouquet, surintendant des finance et sur son frère l'abbé Fouquet",,,,,,,Chéruel, Aldophe,1809,1891,19,http://www.gutenberg.org/cache/epub/26082/pg26082.txt
677,a7724,/ebooks/18535,La capitaine,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18535/pg18535.txt
678,a7724,/ebooks/17963,Le chasseur noir,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/17963/pg17963.txt
679,a7724,/ebooks/18029,Les derniers Iroquois,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18029/pg18029.txt
680,a7724,/ebooks/18208,L'enfer et le paradis de l'autre monde,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18208/pg18208.txt
681,a7724,/ebooks/18263,La fille des indiens rouges,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18263/pg18263.txt
682,a7724,/ebooks/18403,La fille du pirate,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18403/pg18403.txt
683,a7724,/ebooks/18404,Le gibet,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18404/pg18404.txt
684,a7724,/ebooks/18454,L'île de sable,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18454/pg18454.txt
685,a7724,/ebooks/18490,Jacques Cartier,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18490/pg18490.txt
686,a7724,/ebooks/18585,Les Nez-Percés,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18585/pg18585.txt
687,a7724,/ebooks/19045,Peaux-rouges et Peaux-blanches,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/19045/pg19045.txt
688,a7724,/ebooks/18672,"Poignet-d'acier, Ou, Les Chippiouais",,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18672/pg18672.txt
689,a7724,/ebooks/18944,La Tête-Plate,,,,,,,Chevalier, H. Emile (Henri Emile),1828,1879,19,http://www.gutenberg.org/cache/epub/18944/pg18944.txt
690,a32060,/ebooks/26515,"L'isthme de Panama
",<br/>,Examen historique et géographique des différentes directions suivant lesquelles on pourrait le percer et des moyens à y employer; suivi d'un aperçu sur l'isthme de Suez.,,,,,Chevalier, Michel,1806,1879,19,http://www.gutenberg.org/cache/epub/26515/pg26515.txt
691,a32926,/ebooks/10824,Un tournoi à Romans en 1484,,,,,,,Chevalier, Ulysse,1804,1893,19,http://www.gutenberg.org/cache/epub/10824/pg10824.txt
692,a45992,/ebooks/50594,Visages,,,,,,,Chevassu, Francis,1861,1918,19,http://www.gutenberg.org/cache/epub/50594/pg50594.txt
693,a47665,/ebooks/54035,Aventures de l'abbé de Choisy habillé en femme,,,,,,,Choisy, abbé de,1644,1724,17,http://www.gutenberg.org/cache/epub/54035/pg54035.txt
694,a41575,/ebooks/42212,Aloisiæ Sigeæ Toletanæ Satyra Sotadica de arcanis Amoris et Veneris,,,,,,,Chorier, Nicolas,1612,1692,17,http://www.gutenberg.org/cache/epub/42212/pg42212.txt
695,a41575,/ebooks/42212,Aloisiæ Sigeæ Toletanæ Satyra Sotadica de arcanis Amoris et Veneris,,,,,,,Chorier, Nicolas,1612,1692,17,http://www.gutenberg.org/cache/epub/42212/pg42212.txt
696,a45934,/ebooks/50485,Petit histoire des grandes rois de Angleterre,,,,,,,Chouinard, Ephrem,1854,1918,19,http://www.gutenberg.org/cache/epub/50485/pg50485.txt
697,a4613,/ebooks/18061,Oeuvres poétiques Tome 1,,,,,,,Christine, de Pisan,,,,http://www.gutenberg.org/cache/epub/18061/pg18061.txt
698,a4613,/ebooks/12812,Oeuvres poétiques Tome 2,,,,,,,Christine, de Pisan,,,,http://www.gutenberg.org/cache/epub/12812/pg12812.txt
699,a4613,/ebooks/26608,Le trésor de la cité des dames de degré en degré et de tous estatz,,,,,,,Christine, de Pisan,,,,http://www.gutenberg.org/cache/epub/26608/pg26608.txt
700,a7504,/ebooks/61059,"Une bibliothèque
",<br/>,"L'art d'acheter les livres, de les classer, de les conserver et de s'en servir",,,,,Cim, Albert,1845,1924,19,http://www.gutenberg.org/cache/epub/61059/pg61059.txt
701,a7504,/ebooks/51227,Émancipées,,,,,,,Cim, Albert,1845,1924,19,http://www.gutenberg.org/cache/epub/51227/pg51227.txt
702,a7504,/ebooks/46640,Les femmes et les livres,,,,,,,Cim, Albert,1845,1924,19,http://www.gutenberg.org/cache/epub/46640/pg46640.txt
703,a7504,/ebooks/17631,Histoire d'un baiser,,,,,,,Cim, Albert,1845,1924,19,http://www.gutenberg.org/cache/epub/17631/pg17631.txt
704,a7504,/ebooks/50926,"Récréations littéraires, curiosités et singularités, bévues et lapsus, etc.",,,,,,,Cim, Albert,1845,1924,19,http://www.gutenberg.org/cache/epub/50926/pg50926.txt
705,a1338,/ebooks/18064,L'américaine,,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/18064/pg18064.txt
706,a1338,/ebooks/32854,"Arsène Lupin, gentleman-cambrioleur",,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/32854/pg32854.txt
707,a1338,/ebooks/17419,Bouddha,,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/17419/pg17419.txt
708,a1338,/ebooks/33595,La femme du diable,,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/33595/pg33595.txt
709,a1338,/ebooks/41065,Les Femmes de proie. Mademoiselle Cachemire,,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/41065/pg41065.txt
710,a1338,/ebooks/17830,Ruines et fantômes,,,,,,,Claretie, Jules,1840,1913,19,http://www.gutenberg.org/cache/epub/17830/pg17830.txt
711,a43686,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
712,a43686,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
713,a43686,/ebooks/56708,"Oeuvres de Arthur Rimbaud: Vers et proses
",<br/>,Revues sur les manuscrits originaux et les premières éditions mises en ordre et annotées par Paterne Berrichon; poèmes retrouvés,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/56708/pg56708.txt
714,a43686,/ebooks/51012,L'otage: Drame en trois actes,,,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/51012/pg51012.txt
715,a43686,/ebooks/51013,Le pain dur: Drame en trois actes,,,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/51013/pg51013.txt
716,a43686,/ebooks/51014,Le père humilié: Drame en quatre actes,,,,,,,Claudel, Paul,1868,1955,19,http://www.gutenberg.org/cache/epub/51014/pg51014.txt
717,a9040,/ebooks/61091,"L'oeuvre de John Cleland: Mémoires de Fanny Hill, femme de plaisir",<br/>,"Introduction, essai bibliographique par Guillaume Apollinaire",,,,,Cleland, John,1709,1789,18,http://www.gutenberg.org/cache/epub/61091/pg61091.txt
718,a32546,/ebooks/27215,Histoire de la vie et de l'administration de Colbert,,,,,,,Clément, Pierre,1809,1870,19,http://www.gutenberg.org/cache/epub/27215/pg27215.txt
719,a42372,/ebooks/43698,Les français au pôle Nord,,,,,,,Clérice, Charles,1865,1912,19,http://www.gutenberg.org/cache/epub/43698/pg43698.txt
720,a33206,/ebooks/28211,Alfred de Musset et George Sand,<br/>,dessins par Alfred de Musset,,,,,Clouard, Maurice,1857,,19,http://www.gutenberg.org/cache/epub/28211/pg28211.txt
721,a33206,/ebooks/33738,Documents Inédits sur Alfred de Musset,,,,,,,Clouard, Maurice,1857,,19,http://www.gutenberg.org/cache/epub/33738/pg33738.txt
722,a49137,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
723,a49137,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
724,a49137,/ebooks/60863,La Danse de Sophocle: Poèmes,,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/60863/pg60863.txt
725,a49137,/ebooks/60079,Le Grand Écart,,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/60079/pg60079.txt
726,a49137,/ebooks/59905,Plain-chant,,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/59905/pg59905.txt
727,a49137,/ebooks/56997,Le Secret professionnel,,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/56997/pg56997.txt
728,a49137,/ebooks/59889,Thomas l'imposteur,<br/>,Histoire,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/59889/pg59889.txt
729,a49137,/ebooks/60366,"Vocabulaire,  Poèmes",,,,,,,Cocteau, Jean,1889,1963,20,http://www.gutenberg.org/cache/epub/60366/pg60366.txt
730,a25877,/ebooks/23484,"La Bastille (1370-1789) Histoire, Description, Attaque et Prise",,,,,,,Coeuret, Auguste,,,,http://www.gutenberg.org/cache/epub/23484/pg23484.txt
731,a42075,/ebooks/35919,Les cahiers du Capitaine Coignet (1799-1815),,,,,,,Coignet, Jean-Roch,1776,1860,19,http://www.gutenberg.org/cache/epub/35919/pg35919.txt
732,a51400,/ebooks/61390,Mémoires de Aimée de Coigny,,,,,,,Coigny, Aimée de,1769,1820,18,http://www.gutenberg.org/cache/epub/61390/pg61390.txt
733,a32796,/ebooks/27610,Expériences et observations sur l'électricité faites à Philadelphie en Amérique,,,,,,,Colden, David,1733,1784,18,http://www.gutenberg.org/cache/epub/27610/pg27610.txt
734,a9465,/ebooks/20703,Enfances célèbres,,,,,,,Colet, Louise,1810,1876,19,http://www.gutenberg.org/cache/epub/20703/pg20703.txt
735,a2065,/ebooks/59926,Le blé en herbe: roman,,,,,,,Colette, 1873-1954,,,,http://www.gutenberg.org/cache/epub/59926/pg59926.txt
736,a2065,/ebooks/6484,Chéri,,,,,,,Colette, 1873-1954,,,,http://www.gutenberg.org/cache/epub/6484/pg6484.txt
737,a2065,/ebooks/43475,"Les heures longues, 1914-1917",,,,,,,Colette, 1873-1954,,,,http://www.gutenberg.org/cache/epub/43475/pg43475.txt
738,a2065,/ebooks/13703,La maison de Claudine,,,,,,,Colette, 1873-1954,,,,http://www.gutenberg.org/cache/epub/13703/pg13703.txt
739,a51354,/ebooks/61311,Le diable peint par lui-même,,,,,,,Collin de Plancy, J.-A.-S. (Jacques-Albin-Simon),1794,1881,19,http://www.gutenberg.org/cache/epub/61311/pg61311.txt
740,a98,/ebooks/18059,L'abîme,,,,,,,Collins, Wilkie,1824,1889,19,http://www.gutenberg.org/cache/epub/18059/pg18059.txt
741,a98,/ebooks/15060,L'hôtel hanté,,,,,,,Collins, Wilkie,1824,1889,19,http://www.gutenberg.org/cache/epub/15060/pg15060.txt
742,a9182,/ebooks/20244,Le Voluptueux Voyage,,,,,,,Comminges, Aimery de,,1925,,http://www.gutenberg.org/cache/epub/20244/pg20244.txt
743,a4275,/ebooks/12247,Le Circuit de l'Est [programme],,,,,,,Commune de Amiens/Nancy,,,,,http://www.gutenberg.org/cache/epub/12247/pg12247.txt
744,a35532,/ebooks/31881,Cours de philosophie positive. (1/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/31881/pg31881.txt
745,a35532,/ebooks/31882,Cours de philosophie positive. (2/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/31882/pg31882.txt
746,a35532,/ebooks/31883,Cours de philosophie positive. (3/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/31883/pg31883.txt
747,a35532,/ebooks/31947,Cours de philosophie positive. (4/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/31947/pg31947.txt
748,a35532,/ebooks/52880,Cours de philosophie positive. (5/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/52880/pg52880.txt
749,a35532,/ebooks/50786,Cours de philosophie positive. (6/6),,,,,,,Comte, Auguste,1798,1857,19,http://www.gutenberg.org/cache/epub/50786/pg50786.txt
750,a5568,/ebooks/14537,Un amour vrai,,,,,,,Conan, Laure,1845,1924,19,http://www.gutenberg.org/cache/epub/14537/pg14537.txt
751,a5568,/ebooks/17267,Angéline de Montbrun,,,,,,,Conan, Laure,1845,1924,19,http://www.gutenberg.org/cache/epub/17267/pg17267.txt
752,a34146,/ebooks/29772,Notes de Voltaire et de Condorcet sur les pensées de Pascal,,,,,,,Condorcet, Jean-Antoine-Nicolas de Caritat,,1794,,http://www.gutenberg.org/cache/epub/29772/pg29772.txt
753,a1180,/ebooks/44958,Les quatre livres de philosophie morale et politique de la Chine,,,,,,,Confucius, 551 BC-479 BC,,,,http://www.gutenberg.org/cache/epub/44958/pg44958.txt
754,a125,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Conrad, Joseph,1857,1924,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
755,a125,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Conrad, Joseph,1857,1924,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
756,a3882,/ebooks/17298,Argent et Noblesse,,,,,,,Conscience, Hendrik,1812,1883,19,http://www.gutenberg.org/cache/epub/17298/pg17298.txt
757,a3882,/ebooks/17248,Histoire de deux enfants d'ouvrier,,,,,,,Conscience, Hendrik,1812,1883,19,http://www.gutenberg.org/cache/epub/17248/pg17248.txt
758,a3882,/ebooks/10384,Le Pays de l'or,,,,,,,Conscience, Hendrik,1812,1883,19,http://www.gutenberg.org/cache/epub/10384/pg10384.txt
759,a3882,/ebooks/17242,La tombe de fer,,,,,,,Conscience, Hendrik,1812,1883,19,http://www.gutenberg.org/cache/epub/17242/pg17242.txt
760,a5256,/ebooks/13861,Adolphe,,,,,,,Constant, Benjamin,1767,1830,18,http://www.gutenberg.org/cache/epub/13861/pg13861.txt
761,a5256,/ebooks/28078,"Adolphe : Anecdote trouvée dans les papiers d'un inconnu
",<br/>,"Suivi de quelques réflexions sur le théâtre allemand et sur la tragédie de Wallstein, et de l'esprit de conquête et de l'usurpation",,,,,Constant, Benjamin,1767,1830,18,http://www.gutenberg.org/cache/epub/28078/pg28078.txt
762,a483,/ebooks/16236,Le dernier des mohicans: Le roman de Bas-de-cuir,,,,,,,Cooper, James Fenimore,1789,1851,19,http://www.gutenberg.org/cache/epub/16236/pg16236.txt
763,a1345,/ebooks/12949,Contes Français,,,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/12949/pg12949.txt
764,a1345,/ebooks/16709,Contes rapides,,,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/16709/pg16709.txt
765,a1345,/ebooks/16499,Henriette,,,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/16499/pg16499.txt
766,a1345,/ebooks/18106,Lettres de Marie Bashkirtseff,<br/>,Préface de François Coppée,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/18106/pg18106.txt
767,a1345,/ebooks/17577,La patrie française,,,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/17577/pg17577.txt
768,a1345,/ebooks/15324,Promenades et intérieurs,,,,,,,Coppée, François,1842,1908,19,http://www.gutenberg.org/cache/epub/15324/pg15324.txt
769,a37017,/ebooks/34422,"Lautrec; ou, Quinze ans de mœurs Parisiennes, 1885-1900",,,,,,,Coquiot, Gustave,1865,1926,19,http://www.gutenberg.org/cache/epub/34422/pg34422.txt
770,a37017,/ebooks/42063,Paul Cézanne,,,,,,,Coquiot, Gustave,1865,1926,19,http://www.gutenberg.org/cache/epub/42063/pg42063.txt
771,a37017,/ebooks/42561,Rodin à l'hotel de Biron et à Meudon,,,,,,,Coquiot, Gustave,1865,1926,19,http://www.gutenberg.org/cache/epub/42561/pg42561.txt
772,a6234,/ebooks/15732,Contes de bord,,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/15732/pg15732.txt
773,a6234,/ebooks/17353,La mer et les marins,<br/>,Scènes maritimes,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/17353/pg17353.txt
774,a6234,/ebooks/17714,"Le Négrier, Vol. I
",<br/>,Aventures de mer,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/17714/pg17714.txt
775,a6234,/ebooks/17715,"Le Négrier, Vol. II
",<br/>,Aventures de mer,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/17715/pg17715.txt
776,a6234,/ebooks/17716,"Le Négrier, Vol. III
",<br/>,Aventures de mer,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/17716/pg17716.txt
777,a6234,/ebooks/17717,"Le Négrier, Vol. IV
",<br/>,Aventures de mer,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/17717/pg17717.txt
778,a6234,/ebooks/15885,Les pilotes de l'Iroise,,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/15885/pg15885.txt
779,a6234,/ebooks/18111,"Scènes de mer, Tome I",,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/18111/pg18111.txt
780,a6234,/ebooks/18296,"Scènes de mer, Tome II",,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/18296/pg18296.txt
781,a6234,/ebooks/58088,Les trois pirates (1/2),,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/58088/pg58088.txt
782,a6234,/ebooks/58090,Les trois pirates (2/2),,,,,,,Corbière, Edouard,1793,1875,19,http://www.gutenberg.org/cache/epub/58090/pg58090.txt
783,a6993,/ebooks/16883,Les amours jaunes,,,,,,,Corbière, Tristan,1845,1875,19,http://www.gutenberg.org/cache/epub/16883/pg16883.txt
784,a43553,/ebooks/45979,Les casseurs de bois,,,,,,,Corday, Michel,1870,1937,20,http://www.gutenberg.org/cache/epub/45979/pg45979.txt
785,a43553,/ebooks/47207,Plaisirs d'auto,,,,,,,Corday, Michel,1870,1937,20,http://www.gutenberg.org/cache/epub/47207/pg47207.txt
786,a43553,/ebooks/51703,Les révélées: roman,,,,,,,Corday, Michel,1870,1937,20,http://www.gutenberg.org/cache/epub/51703/pg51703.txt
787,a38256,/ebooks/36416,Le Cardinal de Richelieu,,,,,,,Corne, Hyacinthe,1802,1887,19,http://www.gutenberg.org/cache/epub/36416/pg36416.txt
788,a960,/ebooks/31628,"Œuvres de P. Corneille, Tome 01",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/31628/pg31628.txt
789,a960,/ebooks/34445,"Œuvres de P. Corneille, Tome 02",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/34445/pg34445.txt
790,a960,/ebooks/36011,"Œuvres de P. Corneille, Tome 03",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/36011/pg36011.txt
791,a960,/ebooks/39739,"Œuvres de P. Corneille, Tome 04",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/39739/pg39739.txt
792,a960,/ebooks/46527,"Œuvres de P. Corneille, Tome 05",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/46527/pg46527.txt
793,a960,/ebooks/48590,"Œuvres de P. Corneille, Tome 06",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/48590/pg48590.txt
794,a960,/ebooks/51612,"Œuvres de P. Corneille, Tome 07",,,,,,,Corneille, Pierre,1606,1684,17,http://www.gutenberg.org/cache/epub/51612/pg51612.txt
795,a40816,/ebooks/40778,Lamarck et son OEuvre,,,,,,,Corra, Emile,1848,1934,19,http://www.gutenberg.org/cache/epub/40778/pg40778.txt
796,a51074,/ebooks/60656,La guerre des mondes,,,,,,,Corrêa, Alvim,1876,1910,20,http://www.gutenberg.org/cache/epub/60656/pg60656.txt
797,a33813,/ebooks/29279,"Sophonisba
",<br/>,"Tragedie tresexcellente, tant pour l'argument, que pour le poly langage et graves sentences dont elle est ornée",,,,,Corrozet, Gilles,1510,1568,16,http://www.gutenberg.org/cache/epub/29279/pg29279.txt
798,a46107,/ebooks/57892,"Contes populaires de Lorraine, comparés avec les contes des autres provinces de France et des pays étrangers, volume 1 (of 2)",,,,,,,Cosquin, Emmanuel,1841,1919,19,http://www.gutenberg.org/cache/epub/57892/pg57892.txt
799,a46107,/ebooks/50838,"Contes populaires de Lorraine, comparés avec les contes des autres provinces de France et des pays étrangers, volume 2 (of 2)",,,,,,,Cosquin, Emmanuel,1841,1919,19,http://www.gutenberg.org/cache/epub/50838/pg50838.txt
800,a41887,/ebooks/42852,Les Phénomènes Psychiques Occultes: État Actuel de la Question,,,,,,,Coste, Albert,1895,1985,20,http://www.gutenberg.org/cache/epub/42852/pg42852.txt
801,a32253,/ebooks/26811,Claire d'Albe,,,,,,,Cottin, Madame (Sophie),1770,1807,19,http://www.gutenberg.org/cache/epub/26811/pg26811.txt
802,a32253,/ebooks/29826,Elisabeth; ou les Exilés de Sibérie,,,,,,,Cottin, Madame (Sophie),1770,1807,19,http://www.gutenberg.org/cache/epub/29826/pg29826.txt
803,a39595,/ebooks/11176,Mémoires du sergent Bourgogne,,,,,,,Cottin, Paul,1856,1932,19,http://www.gutenberg.org/cache/epub/11176/pg11176.txt
804,a39595,/ebooks/33534,"Souvenirs de Roustam, mamelouck de Napoléon Ier",<br/>,Introduction et notes de Paul Cottin,,,,,Cottin, Paul,1856,1932,19,http://www.gutenberg.org/cache/epub/33534/pg33534.txt
805,a7243,/ebooks/17230,"Alsace, Lorraine et France rhénane
",<br/>,Exposé des droits historiques de la France sur toute la rive gauche du Rhin,,,,,Coubé, Stéphen,1857,1938,19,http://www.gutenberg.org/cache/epub/17230/pg17230.txt
806,a33938,/ebooks/29476,"Lettres de Mmes. de Villars, de Coulanges et de La Fayette, de Ninon de L'Enclos et de Mademoiselle Aïssé
",<br/>,"accompagnées de notices bibliographiques, de notes explicatives par Louis-Simon Auger",,,,,Coulanges, Marie-Angélique Du Gué Bagnoles,1641,1723,17,http://www.gutenberg.org/cache/epub/29476/pg29476.txt
807,a48432,/ebooks/55639,"Les pastorales de Longus, ou Daphnis et Chloé",,,,,,,Courier, Paul-Louis,1772,1825,19,http://www.gutenberg.org/cache/epub/55639/pg55639.txt
808,a32986,/ebooks/27878,Mémoires de Mr. d'Artagnan,,,,,,,Courtilz de Sandras, Gatien,1644,1712,17,http://www.gutenberg.org/cache/epub/27878/pg27878.txt
809,a40281,/ebooks/39889,"Manuel pratique de Jardinage
",<br/>,contenant la manière de cultiver soi-même un jardin ou d'en diriger la culture,,,,,Courtois-Gérard,,,,,http://www.gutenberg.org/cache/epub/39889/pg39889.txt
810,a38137,/ebooks/52011,Madame de Chevreuse,<br/>,Nouvelles études sur les femmes illustres et la société du 17e siècle,,,,,Cousin, Victor,1792,1867,19,http://www.gutenberg.org/cache/epub/52011/pg52011.txt
811,a38137,/ebooks/41943,Madame de Longueville: La Jeunesse de Madame de Longueville,,,,,,,Cousin, Victor,1792,1867,19,http://www.gutenberg.org/cache/epub/41943/pg41943.txt
812,a33962,/ebooks/29523,Le poète et l'inspiration,<br/>,Orné et gravé par Armand Coussens,,,,,Coussens, Armand,1881,1935,20,http://www.gutenberg.org/cache/epub/29523/pg29523.txt
813,a34972,/ebooks/31042,A travers Paris,,,,,,,Crafty, 1840-1906,,,,http://www.gutenberg.org/cache/epub/31042/pg31042.txt
814,a26744,/ebooks/24809,"Traité des Arènes
",<br/>,"construites au Pays de Liége, pour l'écoulement et l'épuisement des eaux dans les ouvrages souterrains des exploitations de mines de houille",,,,,Crassier, L.-M.-G de,,,,http://www.gutenberg.org/cache/epub/24809/pg24809.txt
815,a8051,/ebooks/60892,"Le Sylphe, ou, Songe de Mme de R***, écrit par elle-même à Mme de S***",,,,,,,Crébillon, Claude-Prosper Jolyot de,1707,1777,18,http://www.gutenberg.org/cache/epub/60892/pg60892.txt
816,a9624,/ebooks/20949,L'art et science de rhethorique pour faire rigmes et ballades,,,,,,,Croy, Henri de,,,,http://www.gutenberg.org/cache/epub/20949/pg20949.txt
817,a26723,/ebooks/24766,Psychopathia Sexualis,<br/>,avec recherches spéciales sur l'inversion sexuelle,,,,,Csapo, Sigismond,,,,http://www.gutenberg.org/cache/epub/24766/pg24766.txt
818,a39174,/ebooks/44098,La Radiologie et La Guerre,,,,,,,Curie, Marie,1867,1934,19,http://www.gutenberg.org/cache/epub/44098/pg44098.txt
819,a39174,/ebooks/43233,Recherches sur les substances radioactives,,,,,,,Curie, Marie,1867,1934,19,http://www.gutenberg.org/cache/epub/43233/pg43233.txt
820,a40219,/ebooks/39765,"Les français peints par eux-mêmes, tome 1",,,,,,,Curmer, L. (Henri Léon),1801,1870,19,http://www.gutenberg.org/cache/epub/39765/pg39765.txt
821,a40219,/ebooks/60347,"Les Français peints par eux-mêmes, tome 2",<br/>,Encyclopédie morale du dix-neuvième siècle,,,,,Curmer, L. (Henri Léon),1801,1870,19,http://www.gutenberg.org/cache/epub/60347/pg60347.txt
